"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data"
1978,2.92175172944553e-11,1.22480514619383e-09,9.25410859053954e-11,8.51900949783158e-09,4.9217305786442e-09,-4.54747350886464e-11,9.76058345258934e-09,1.40312295116019e-09,2.70009081759781e-08,2.07659240913927e-08,2.77653953162371e-07,7.2000489126367e-08,3.54853455064585e-07,2.12201371141418e-07,5.85448105994146e-07,"September",2.76304490398616e-09
1978,-4.01314537157305e-11,-1.4075283161219e-09,-3.5242919693701e-12,-9.59056478677667e-09,-5.69184521737043e-09,5.2125415095361e-11,-1.12553095732437e-08,-1.46485490404302e-09,-3.08741050503158e-08,-2.37573658523615e-08,-3.12546490022214e-07,-8.16856129404187e-08,-3.99372311221668e-07,-2.4079633931251e-07,-6.61996637063567e-07,"October",-3.45426087733358e-09
1978,5.66160451853648e-11,1.32192212731752e-09,-5.35465005668812e-11,9.02610963748884e-09,5.4608335631201e-09,-6.75299816066399e-11,1.085231815523e-08,1.29978161567124e-09,2.96216740025557e-08,2.28816361413919e-08,2.99512294077431e-07,7.8088845612001e-08,3.8212647268665e-07,2.30198338613263e-07,6.33666331850691e-07,"November",4.51018422609195e-09
1978,-6.87805368215777e-11,-8.98580765351653e-10,5.79802872380242e-11,-6.28114094070042e-09,-3.90241439163219e-09,7.71933628129773e-11,-7.74022623772908e-09,-9.21716036828002e-10,-2.11460928767337e-08,-1.65481424119207e-08,-2.19698222281295e-07,-5.61066428872437e-08,-2.78928837360581e-07,-1.65321239364857e-07,-4.59536749986e-07,"December",-5.14955900143832e-09
1979,7.21911419532262e-11,2.39111841437989e-10,-4.44515535491519e-11,2.11338146982598e-09,1.53181645146105e-09,-6.30393515166361e-11,2.78342326964776e-09,4.54292603535578e-10,7.7810113907617e-09,6.49527009954909e-09,9.46388354350347e-08,2.18579714328371e-08,1.1772635843954e-07,6.41859969618963e-08,1.873181645351e-07,"January",5.03405317431316e-09
1979,-8.20818968350068e-11,4.76518380310154e-10,5.15001374878921e-11,2.19074536289554e-09,8.86529960553162e-10,1.77919901034329e-11,2.36062192016107e-09,-2.45563569478691e-11,6.09333028478432e-09,3.98142674384871e-09,3.59511886927066e-08,1.36199957978533e-08,5.02282091474626e-08,4.06262188334949e-08,9.57916199695319e-08,"February",-4.75210981676355e-09
1979,1.1323209037073e-10,-1.07434061646927e-09,-7.94670995674096e-11,-5.70065594729385e-09,-2.89924173557665e-09,4.28030944021884e-11,-6.52639187137538e-09,-3.30487637256738e-10,-1.74031242750061e-08,-1.25700125863659e-08,-1.44883642860805e-07,-4.28480291247979e-08,-1.89956608664943e-07,-1.26942495626281e-07,-3.30234342982294e-07,"March",5.04041963722557e-09
1979,-1.48361323226709e-10,1.41565692501899e-09,1.03341335488949e-10,7.92994114817702e-09,4.29645297117531e-09,-9.54401002672967e-11,9.21454557101242e-09,6.13226802670397e-10,2.47890170612663e-08,1.82459416464553e-08,2.19859202843509e-07,6.255464768401e-08,2.85750502371229e-07,1.85017029252776e-07,4.89509602630278e-07,"April",-5.67797542316839e-09
1979,1.49611878441647e-10,-1.42048861562216e-09,-1.03000274975784e-10,-8.54487325341324e-09,-4.83532858197577e-09,1.35628397401888e-10,-1.00793045021419e-08,-7.6613559940597e-10,-2.72643205789791e-08,-2.02298906515352e-08,-2.50403900281526e-07,-7.00525504271354e-08,-3.24298525811173e-07,-2.06946879188763e-07,-5.51734046894126e-07,"May",5.54973667021841e-09
1979,-1.08229869510978e-10,1.09929487734917e-09,7.43511918699369e-11,7.37867367206491e-09,4.30031832365785e-09,-1.73429270944325e-10,8.86484485818073e-09,6.92352841724642e-10,2.40953568209079e-08,1.78941945705446e-08,2.27833197641303e-07,6.31389127647708e-08,2.94571691483725e-07,1.86331362783676e-07,4.99016550747911e-07,"June",-3.86808096664026e-09
1979,6.92352841724642e-11,-5.79888137508533e-10,-2.5465851649642e-11,-4.84590145788388e-09,-2.86081558442675e-09,2.08842720894609e-10,-5.98723204348062e-09,-3.84716258849949e-10,-1.63872755365446e-08,-1.20016920845956e-08,-1.60761146617006e-07,-4.43513386017003e-08,-2.0782772480743e-07,-1.30745320348069e-07,-3.50997197529068e-07,"July",1.12140696728602e-09
1979,-8.99262886377983e-11,9.40190147957765e-11,-3.2855496101547e-11,2.19381490751402e-09,1.23736754176207e-09,-2.31636931857793e-10,2.91720425593667e-09,-6.53699316899292e-12,8.11633071862161e-09,5.53905010747258e-09,8.44597707327921e-08,2.35959305427969e-08,1.09767597678001e-07,6.9499151322816e-08,1.85481439984869e-07,"August",1.26055965665728e-09
1979,1.71098690771032e-10,1.47906575875822e-10,9.08357833395712e-11,-8.53219717100728e-10,-2.73075784207322e-10,2.41925590671599e-10,-1.43114675665856e-09,2.75235834124032e-10,-4.09210088037071e-09,-2.21166374103632e-09,-4.29706688009901e-08,-1.30359865124774e-08,-5.72833869227907e-08,-3.85290377380443e-08,-9.86915438261349e-08,"September",-2.09820427699015e-09
1979,-2.46132003667299e-10,-1.39721123559866e-10,-1.31308297568467e-10,1.17711351776961e-09,2.05773176276125e-10,-2.50281573244138e-10,2.07555217457411e-09,-3.32192939822562e-10,5.7913780437957e-09,3.281343197159e-09,5.26124495081604e-08,1.66974416515586e-08,7.09712821844732e-08,4.96119128001737e-08,1.24126472655917e-07,"October",1.37606548378244e-09
1979,2.50679477176163e-10,1.03256070360658e-10,1.30626176542137e-10,-1.96195060198079e-09,-4.45425030193292e-10,2.55624854617054e-10,-3.45366402143554e-09,2.62275534623768e-10,-9.44231715038768e-09,-6.03711214353098e-09,-8.33836111269193e-08,-2.54932217558235e-08,-1.11232111521531e-07,-7.5706566349254e-08,-1.9261779016233e-07,"November",-1.10958353616297e-10
1979,-1.88947524293326e-10,-2.8069280233467e-10,-7.75344233261421e-11,1.45786316352314e-09,1.39834810397588e-10,-2.38799202634254e-10,3.30848592966504e-09,-2.22655671677785e-10,8.97472318683867e-09,5.92285687162075e-09,8.17117324913852e-08,2.42544331285899e-08,1.08430185719044e-07,7.19346644473262e-08,1.85408225661376e-07,"December",-6.79392542224377e-10
1980,1.15278453449719e-10,6.94541313350783e-10,-2.02362571144477e-11,9.60142187977908e-10,9.95214577415027e-10,1.85252702067373e-10,-6.54438281344483e-10,2.94562596536707e-10,-1.76328285306226e-09,-8.37417246657424e-10,-2.08053734240821e-08,-6.09884409641381e-09,-2.84326233668253e-08,-1.81316863745451e-08,-4.62678144685924e-08,"January",8.35825630929321e-10
1980,-6.74162947689183e-11,-1.09668008008157e-09,1.4631496014772e-10,-3.93032451029285e-09,-2.29215402214322e-09,-1.07149844552623e-10,-2.92419599645655e-09,-4.05975697503891e-10,-7.91118281995296e-09,-6.1876335166744e-09,-6.46102762402734e-08,-1.84531643299124e-08,-8.29927557788324e-08,-5.43985834156047e-08,-1.44743808050407e-07,"February",-8.13997758086771e-10
1980,4.35420588473789e-11,1.16844489639334e-09,-2.73871592071373e-10,5.1552433433244e-09,2.65004018729087e-09,3.54134499502834e-11,4.52357085123367e-09,3.99040800402872e-10,1.22495293908287e-08,9.39462552196346e-09,1.04679429568932e-07,2.96920177333959e-08,1.35173650051001e-07,8.7400962911488e-08,2.33090759138577e-07,"March",7.84893927630037e-10
1980,-3.44471118296497e-11,-8.32869773148559e-10,3.61296770279296e-10,-3.79282028006855e-09,-1.68211045092903e-09,8.01492205937393e-12,-3.04933678307862e-09,-2.16914486372843e-10,-8.33853164294851e-09,-6.50834408588707e-09,-7.04321791999973e-08,-2.00751344436867e-08,-9.10756625671638e-08,-5.8803266256291e-08,-1.57501744979527e-07,"April",-3.15594661515206e-10
1980,4.5588421926368e-11,3.65247387890122e-10,-3.74825503968168e-10,1.54329882207094e-09,2.68300937023014e-10,-2.24531504500192e-11,6.33519903203705e-10,8.64019966684282e-12,1.92181914826506e-09,1.6445937944809e-09,1.16865521704312e-08,4.0601264572615e-09,1.56546775542665e-08,1.15505827125162e-08,2.99560269922949e-08,"May",-1.02045305538923e-09
1980,-7.68523022998124e-11,-1.23179688671371e-10,3.16504156216979e-10,-7.2952843765961e-10,3.5947778087575e-10,1.69961822393816e-11,-1.12038378574653e-10,2.51247911364771e-11,-5.81906078878092e-10,-4.23369783675298e-10,1.85514181794133e-09,-8.99888163985452e-10,1.11754161480349e-09,-2.51634446613025e-09,-2.77623257716186e-09,"June",2.99223756883293e-09
1980,1.0061285138363e-10,1.74765091287554e-10,-2.18506102100946e-10,1.59047885972541e-09,-1.29602995002642e-11,-1.13686837721616e-12,1.58718194143148e-09,1.13914211397059e-10,4.51979076387943e-09,3.14685166813433e-09,3.44534782925621e-08,1.11361657673115e-08,4.60215687780874e-08,3.30425109495991e-08,8.28158590593375e-08,"July",-4.85943019157276e-09
1980,-8.42419467517175e-11,-2.77083245237009e-10,1.12777343019843e-10,-2.31943886319641e-09,-3.75848685507663e-10,-1.47224454849493e-11,-2.65413291344885e-09,-2.18335571844364e-10,-7.25077597962809e-09,-5.13318809680641e-09,-6.28187990514562e-08,-1.83000281595014e-08,-8.19825345388381e-08,-5.42474936082726e-08,-1.4153920346871e-07,"August",5.98174665356055e-09
1980,3.33102434524335e-11,2.11485939871636e-10,-1.38697942020372e-11,1.61151092470391e-09,5.61612978344783e-11,2.6943780540023e-11,1.75685954673099e-09,1.48475010064431e-10,4.68003236164805e-09,3.31397131958511e-09,4.38631104771048e-08,1.196903554046e-08,5.64250512979925e-08,3.54123130819062e-08,9.49326022237074e-08,"September",-6.02904037805274e-09
1980,1.20508047984913e-11,-1.63140612130519e-11,-7.02584657119587e-11,-8.9130480773747e-11,6.94626578479074e-10,-4.72368810733315e-11,1.40119027491892e-10,9.09494701772928e-13,4.75324668514077e-10,4.07681000069715e-10,1.1723386705853e-09,1.05021058516286e-09,2.26577867579181e-09,3.06931724480819e-09,6.35418473393656e-09,"October",4.84669726574793e-09
1980,-3.10365066980012e-11,-1.45973899634555e-10,1.20394361147191e-10,-1.00317265605554e-09,-1.20166987471748e-09,8.75388650456443e-11,-1.40198608278297e-09,-6.62794263917021e-11,-3.79003495254437e-09,-2.81966094917152e-09,-3.37786332238466e-08,-9.67924052019953e-09,-4.39456471212907e-08,-2.83220060737222e-08,-7.61133378546219e-08,"November",-2.58842192124575e-09
1980,4.68389771413058e-11,2.13447037822334e-10,-1.09366737888195e-10,1.40761358125019e-09,1.31922206492163e-09,-1.36935796035687e-10,1.74034653355193e-09,3.64366314897779e-11,4.58021531812847e-09,3.44311956723686e-09,4.640764927899e-08,1.21644347927941e-08,5.92483502259711e-08,3.53355744664441e-08,9.93004505289719e-08,"December",-1.0550138540566e-10
1981,-8.17408363218419e-11,-2.25384155783104e-10,2.93312041321769e-11,-1.55824864123133e-09,-1.33263711177278e-09,1.6814283299027e-10,-1.70794578480127e-09,-1.22781784739345e-11,-4.44117631559493e-09,-3.47972672898322e-09,-5.01597696711542e-08,-1.21680443498917e-08,-6.31707735010423e-08,-3.52090410160599e-08,-1.02925696410239e-07,"January",2.44654074776918e-09
1981,1.10048858914524e-10,2.04238403966883e-10,8.32187652122229e-11,1.54221879711258e-09,1.33127286972012e-09,-1.66267000167863e-10,1.38331301968719e-09,2.97859514830634e-11,3.61268348569865e-09,3.07750269712415e-09,4.40143139712745e-08,9.80443815024046e-09,5.48320713278372e-08,2.83660028799204e-08,8.66034497448709e-08,"February",-3.95903043681756e-09
1981,-8.33324520499445e-11,-1.45007561513921e-10,-1.60753188538365e-10,-1.12146381070488e-09,-1.13163878268097e-09,1.38925315695815e-10,-4.92377694172319e-10,-3.16049408866093e-11,-1.318255726801e-09,-1.55603174789576e-09,-2.0058450900251e-08,-3.03543856716715e-09,-2.41077486862196e-08,-8.64542926137801e-09,-3.36312950821593e-08,"March",4.44833858637139e-09
1981,-9.09494701772928e-13,7.02300440025283e-11,1.60525814862922e-10,3.6300207284512e-10,6.62112142890692e-10,-1.00044417195022e-10,-7.76168462834903e-10,-2.16573425859679e-11,-1.97087501874194e-09,-8.47194314701483e-10,-1.5174236978055e-08,-6.38212327430665e-09,-2.07658104045549e-08,-1.89205593414954e-08,-4.20295691583306e-08,"April",-3.84443410439417e-09
1981,7.94670995674096e-11,-2.20836682274239e-11,-1.04023456515279e-10,2.9615421226481e-10,-1.24146026792005e-10,5.85487214266323e-11,1.76211756297562e-09,9.64064383879304e-11,4.48488890469889e-09,2.83716872218065e-09,4.1669181882753e-08,1.31763044919353e-08,5.43618625670206e-08,3.87938143830979e-08,9.77665877144318e-08,"May",2.40015651797876e-09
1981,-8.54925019666553e-11,1.90709670278011e-11,4.45652403868735e-11,-4.92150320496876e-10,-2.08046913030557e-10,-2.43289832724258e-11,-1.96519067685585e-09,-1.47224454849493e-10,-4.88682871946367e-09,-3.32556737703271e-09,-4.47359980171314e-08,-1.3628692840939e-08,-5.81198946747463e-08,-3.99708142140298e-08,-1.02906597021502e-07,"June",-7.63066054787487e-10
1981,2.04636307898909e-11,-4.14104306400986e-11,-5.22959453519434e-12,2.90924617729615e-10,2.60797605733387e-10,8.69704308570363e-12,1.51544554682914e-09,1.88947524293326e-10,3.56595819539507e-09,2.48996911977883e-09,2.88496266875882e-08,9.12567088562355e-09,3.79116045223782e-08,2.65897597273579e-08,6.78933247399982e-08,"July",-5.07498043589294e-10
1981,5.34328137291595e-11,2.74553713097703e-11,-2.88764567812905e-11,-2.54601673077559e-10,-2.88309820462018e-10,-1.05160324892495e-11,-1.22233245747339e-09,-2.78646439255681e-10,-2.74599187832791e-09,-1.95939264813205e-09,-1.7417050912627e-08,-6.01957594881242e-09,-2.37062067753868e-08,-1.74981096279225e-08,-4.34442881669383e-08,"August",1.32149580167606e-09
1981,-8.90167939360254e-11,1.22014398584724e-10,6.69615474180318e-11,1.18535581350443e-09,7.68977770349011e-10,1.26760824059602e-11,2.17809770219901e-09,4.34397406934295e-10,5.37397681910079e-09,3.96471477870364e-09,3.96507857658435e-08,1.22214487419114e-08,5.29230419488158e-08,3.60632839147002e-08,9.27188921195921e-08,"September",-1.76805770024657e-09
1981,9.62927515502088e-11,-4.69668748337426e-10,-9.16315912036225e-11,-3.47773720932310e-09,-2.02476257982198e-09,-5.6843418860808e-14,-4.89222884425544e-09,-5.98561200604308e-10,-1.27870407595765e-08,-9.5074028649833e-09,-1.07959522210876e-07,-3.11173948830401e-08,-1.41449618240586e-07,-9.21613718674053e-08,-2.42528585658874e-07,"October",1.80989445652813e-09
1981,-1.01863406598568e-10,9.17026454771985e-10,8.6174622992985e-11,6.39982999928179e-09,3.73188413504977e-09,-2.64321897702757e-11,8.41666292217269e-09,6.78710421198048e-10,2.2397671273211e-08,1.6625222087896e-08,1.97602957996423e-07,5.58869999167655e-08,2.57278543358552e-07,1.65503138305212e-07,4.38616552855819e-07,"November",-1.56160240294412e-09
1981,9.91349224932492e-11,-1.20482468446426e-09,-6.11635186942294e-11,-8.22399215394398e-09,-4.90535967401229e-09,5.70139491173904e-11,-1.05730464383669e-08,-6.07485617365455e-10,-2.83333179140755e-08,-2.09428208108875e-08,-2.53561665886082e-07,-7.13322663159488e-08,-3.29298018186819e-07,-2.11151473195059e-07,-5.60572061658604e-07,"December",1.47610990097746e-09
1982,-6.85531631461345e-11,1.12177644950862e-09,4.10409484175034e-11,7.56608642404899e-09,4.67639438284095e-09,-8.44124770082999e-11,9.64132595981937e-09,3.82271991838934e-10,2.59658463619417e-08,1.90788114196039e-08,2.32731736105052e-07,6.55358292078745e-08,3.01879936159821e-07,1.93943265003327e-07,5.14308794663521e-07,"January",-1.87083060154691e-09
1982,2.80806489172392e-11,-7.10059566699783e-10,-3.12638803734444e-11,-4.66076244265423e-09,-3.10706127493177e-09,1.05160324892495e-10,-5.90421223023441e-09,-7.57154339225963e-11,-1.60445097208139e-08,-1.16643832370755e-08,-1.42179715112434e-07,-4.04261299991049e-08,-1.84330019692425e-07,-1.19625838124193e-07,-3.15589659294346e-07,"February",2.54203769145533e-09
1982,-2.17141860048287e-11,2.28737917495891e-10,1.02318153949454e-11,1.15306875159149e-09,1.09548636828549e-09,-1.20053300634027e-10,1.35960931402224e-09,-1.98269844986498e-10,3.92350330002955e-09,2.68903477262938e-09,3.12593328999355e-08,9.6678149930085e-09,4.06214439863106e-08,2.86315753328381e-08,7.26890903024469e-08,"March",-3.09046299662441e-09
1982,5.36601874046028e-11,6.0992988437647e-11,3.97903932025656e-11,1.17807985589025e-09,3.75166564481333e-10,1.36651578941382e-10,1.79440462488856e-09,3.41742634191178e-10,4.51052528660512e-09,3.52667939296225e-09,4.66172878077487e-08,1.18370167001558e-08,6.00821294938214e-08,3.49149331668741e-08,9.71363078861032e-08,"April",3.30874172504991e-09
1982,-7.12816472514533e-11,-5.57065504835919e-11,-9.70885594142601e-11,-1.40670408654842e-09,-7.5556272349786e-10,-1.62401647685328e-10,-2.2888571038493e-09,-3.03430169878993e-10,-5.88011062063742e-09,-4.50222614745144e-09,-6.05634795647347e-08,-1.55118016209599e-08,-7.79177753429394e-08,-4.56400357506936e-08,-1.26540726341773e-07,"May",-3.03498381981626e-09
1982,3.38786776410416e-11,-1.80165216079331e-10,1.0902567737503e-10,-2.75235834124032e-10,3.95630195271224e-11,1.91960225492949e-10,1.88890680874465e-10,9.00399754755199e-11,3.76019215764245e-10,3.31510818796232e-10,1.01763362181373e-08,1.57234580910881e-09,1.27124621940311e-08,4.31123226007912e-09,1.63640834216494e-08,"June",1.94904714589939e-09
1982,2.9899638320785e-11,4.84305928694084e-10,-4.25188773078844e-11,2.7422402126831e-09,1.24009602586739e-09,-2.07307948585367e-10,3.12121528622811e-09,2.08160599868279e-10,8.33546209833003e-09,6.30609520158032e-09,7.35833509679651e-08,2.10048085591552e-08,9.51556557993172e-08,6.23750793238287e-08,1.63794084073743e-07,"July",1.46428646985441e-10
1982,-6.25277607468888e-11,-6.7396399572317e-10,-7.83302311901934e-11,-4.51143478130689e-09,-2.21371010411531e-09,1.92812876775861e-10,-5.61826141165511e-09,-4.2422243495821e-10,-1.49219090417319e-08,-1.13801661427715e-08,-1.41192458613659e-07,-3.86419287679018e-08,-1.8180890037911e-07,-1.14299041342747e-07,-3.06310994346859e-07,"August",-2.83671397482976e-09
1982,5.66160451853648e-11,6.24623908151989e-10,1.81671566679142e-10,4.57816895504948e-09,2.21075424633455e-09,-1.4699708117405e-10,5.902336397412e-09,4.14786427427316e-10,1.56767896442034e-08,1.19883907245821e-08,1.54331928570173e-07,4.1457468569206e-08,1.98375801119255e-07,1.2242776392668e-07,3.30853708874201e-07,"September",5.03223418490961e-09
1982,-5.96855898038484e-11,-3.38616246153833e-10,-1.9349499780219e-10,-2.9434090720315e-09,-1.22031451610383e-09,8.00923771748785e-11,-3.99944610762759e-09,-1.74168235389516e-10,-1.06284119283373e-08,-8.08131517260335e-09,-1.08950416688458e-07,-2.89929289465363e-08,-1.40198153530946e-07,-8.55432062962791e-08,-2.31745616474655e-07,"October",-5.59884938411415e-09
1982,1.05728759081103e-10,-5.82929260417586e-11,9.37916411203332e-11,4.14445366914151e-10,-2.0190782379359e-10,-7.27595761418343e-12,9.94930360320723e-10,-1.75532477442175e-10,2.62622279478819e-09,1.87094428838464e-09,3.01924956147559e-08,8.25212964628008e-09,3.97265011997661e-08,2.43593376580975e-08,6.42121449345723e-08,"November",4.25734469899908e-09
1982,-1.72235559148248e-10,4.06913613915094e-10,5.93445292906836e-11,2.0103811948502e-09,1.40835254569538e-09,-5.16138243256137e-11,1.87256432582217e-09,4.91468199470546e-10,5.02274133395986e-09,4.00302724301582e-09,4.90824731969042e-08,1.22043388728343e-08,6.12153598922305e-08,3.58801344191306e-08,1.02419107861351e-07,"December",-1.86355464393273e-09
1983,2.11571204999927e-10,-5.93530558035127e-10,-1.75759851117618e-10,-3.51570861312211e-09,-1.97724148165435e-09,7.43511918699369e-11,-3.64352104043064e-09,-6.66545929561835e-10,-9.74574732026667e-09,-7.49366790842032e-09,-1.00904344435548e-07,-2.53980942943599e-08,-1.27287876239279e-07,-7.46666728446144e-08,-2.10536654776661e-07,"January",-3.62888386007398e-10
1983,-2.04181560548022e-10,5.50443246538634e-10,2.10548023460433e-10,3.49575657310197e-09,1.71985448105261e-09,-5.11590769747272e-11,3.60569174517877e-09,6.14704731560778e-10,9.66298330240534e-09,7.1843260229798e-09,1.04075752460631e-07,2.60809827068442e-08,1.31589331431314e-07,7.66647190175718e-08,2.16547505260678e-07,"February",1.91084836842492e-09
1983,1.66778590937611e-10,-2.47155185206793e-10,-1.84513737622183e-10,-1.69723080034601e-09,-6.37555785942823e-10,-2.50111042987555e-12,-1.49432821672235e-09,-2.94335222861264e-10,-4.08016376240994e-09,-2.645492713782e-09,-5.09858182340395e-08,-1.22656729217852e-08,-6.41618953522993e-08,-3.61079628419247e-08,-1.04201262729475e-07,"March",-3.1477611628361e-09
1983,-1.18461684905924e-10,-2.66027200268582e-10,1.38015820994042e-10,-1.45178091770504e-09,-1.03705133369658e-09,5.60476109967567e-11,-2.11005612982262e-09,-2.2157564671943e-10,-5.50585355085786e-09,-4.86875251226593e-09,-4.25379766966216e-08,-1.21504513117543e-08,-5.51879111299058e-08,-3.55980773747433e-08,-9.41886355576571e-08,"April",4.48198989033699e-09
