"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data","Total.Energy.Consumed"
2010,5600.54791326523,2443.48586309525,8043.09998724509,29060.3400204081,37103.3713937075,-4758.42646853737,-8354.54808673465,-13113.4764370749,-946.511257653047,-14059.4482636054,-54489.4311675168,-7922.82014200678,-62413.1407151361,5763.35848044212,-56647.5109659863,"August",2010-08-01,-53647.3097227895
2010,16873.0224515307,-3647.49427636054,13226.5971947277,-22328.8214455782,-9102.20425850331,14397.2049557823,10723.9327916666,25121.2122967688,11633.7569328232,36754.1010280611,58847.4485501699,7756.70968962583,66604.9416062927,-4508.65879931969,62094.3028146259,"September",2010-09-01,90117.6759574833
2010,-20965.753454932,6831.25582227891,-14135.581060374,20096.0187491496,5960.43753826515,-12894.1589651361,-9190.35133588434,-22084.4247261905,-14665.9852176871,-36749.2665459183,-38226.3371947277,-5605.95639115645,-43832.5293630955,4178.08162840134,-39653.432652211,"October",2010-10-01,-72086.2496147961
2010,12892.9079234694,-7759.55088180276,5134.52142346933,-12412.716715136,-7278.1998996597,4736.86091071433,5442.38190986395,10179.3069753402,14471.9133256804,24650.0902329932,2703.2310612244,3580.90873809523,6283.78283928595,-26.8577763605408,6257.23798299315,"November",2010-11-01,20332.9998954083
2010,-2343.05329166671,6765.85685629261,4421.40164880953,58.5528384353529,4479.92908758491,4113.19884863937,-1150.99824404764,2961.87153316322,-13650.8200017008,-10688.1992312926,27714.4808869048,-2565.33240731292,25149.7946309521,-8473.38770493196,16674.9114260207,"December",2010-12-01,29484.6264438775
2011,-4456.09408928567,-6205.67093877563,-10660.2107687075,7189.2596870749,-3470.81549999994,-10395.2899625849,-2879.11532482989,-13273.9477661564,9287.24856122459,-3986.8594345237,-36421.9638375849,1688.69985969386,-34733.9642338432,15302.7239370748,-19429.0666683679,"January",2011-01-01,-51273.3478894559
2011,6345.62950510198,6045.52628911577,12389.8766717687,-5246.23040221101,7143.30052380952,14032.9599421768,5909.87502976187,19942.4544294218,-79.639977891246,19862.5375671767,16763.3179115644,-257.635616496574,16506.517993197,-15431.2815484694,1072.93984438837,"February",2011-02-01,37141.9073588439
2011,-6524.24672448969,-4866.57025510214,-11390.2485833333,-683.675073129111,-12073.3440909864,-16170.598962585,-7361.69273639454,-23532.0590093538,-9839.11547534008,-33370.91615051,23844.0665391159,-1229.41054166671,22613.5034396261,10098.5351207483,32714.0552066322,"March",2011-03-01,1149.22085204047
2011,11109.7928273808,3559.81297448987,14669.8304659863,7278.94278061215,21948.0839404762,18005.7798239795,7609.50601105443,25615.1269175171,16778.4782865646,42393.7888962582,-63514.0593112248,2133.72087585039,-61378.9742015307,-2931.76684353747,-64312.2510858841,"April",2011-04-01,-34398.4866598638
2011,-25976.4102193875,-3735.34198214292,-29712.5211335033,-16655.2200714286,-46367.1444999999,-21450.6676190476,-7323.33384778915,-28773.8248911565,-21861.1198681973,-50635.6543554419,75772.2406003404,-2528.06018877558,73243.052627551,-5411.92258673462,67832.0298401359,"May",2011-05-01,28345.1627619049
2011,52036.8564396256,3859.12896343543,55896.9645586734,27180.918659864,83077.5138154761,28899.9984719387,6246.10742857148,35145.8937457483,26587.8184268708,61734.7062236392,-48224.8586215988,2665.63938180279,-45558.7373988094,15778.9066411564,-29780.1037840135,"June",2011-06-01,32711.9962899656
2011,-82368.928280612,-1038.64943452386,-83408.4624047618,-30707.8260280613,-114116.18305017,-40315.6619753401,-3635.41459523816,-43950.8710680272,-27941.1677346939,-71893.0459668365,-3793.04341666659,-2342.68425765313,-6135.57422448993,-25577.7095484693,-31713.5709583335,"July",2011-07-01,-126477.633672619
2011,103705.260913265,-5050.60013690473,98655.1679872448,20552.7560204082,119208.141393707,50533.2875314625,-571.442086734642,49961.6745629252,20770.8867423469,70733.5277363944,45904.033832483,1062.44185799325,46966.059284864,28677.8664804422,75644.6030340138,"August",2011-08-01,200142.582277211
2011,-103806.521548469,12597.3697236394,-91209.0848052721,2797.99555442178,-88411.7842585033,-52101.1370442176,5596.21079166663,-46504.7427032314,-3702.81606717686,-50208.5699719387,-54296.98744983,1468.32368962582,-52828.3423937074,-20811.1217993197,-73640.2551853744,"September",2011-09-01,-210204.646042517
2011,82290.725545068,-19818.3411777211,62471.7409396258,-32708.7412508504,29764.2865382652,43021.4830348639,-10060.0643358843,32961.1192738096,-18204.8022176871,14757.3174540817,36248.3918052721,-4867.44139115645,31380.8236369045,3871.59562840135,35253.0393477893,"October",2011-10-01,161560.600385204
2011,-52752.8850765306,24825.2191181972,-27926.6225765306,59618.095284864,31689.7521003402,-29713.4210892857,12042.1839098639,-17670.7780246599,36083.7963256803,18412.3172329931,-17666.1049387754,7669.80673809523,-9996.24716071402,15031.8052236395,5035.23098299301,"November",2011-11-01,-100132.411104592
2011,29976.8727083333,-24952.8001437074,5022.84864880955,-74050.0761615646,-69025.537912415,20106.4588486394,-9842.11524404761,10263.8505331632,-42646.1420017007,-32382.1802312925,15063.6548869046,-7749.36040731292,7314.11363095212,-28048.0487049321,-20733.7815739793,"December",2011-12-01,65146.9864438778
2012,-16548.6070892857,18887.5040612244,2340.1102312925,70912.8766870748,73251.8475000001,-15770.937962585,3598.51567517005,-12172.1287661564,36196.3075612245,24024.6675654762,-24623.9328375849,4122.92585969386,-20500.5082338433,30906.9339370749,10406.1803316323,"January",2012-01-01,-56943.4778894561
2012,2875.46450510206,-10094.1177108843,-7219.6353282313,-54615.4714022109,-61834.8034761905,11777.0619421769,3884.93202976192,15662.0094294218,-20980.7269778912,-5319.50143282323,32348.7699115645,1484.23038350342,33832.134993197,-24509.5745484695,9323.12284438801,"February",2012-02-01,47001.2963588439
2012,22449.2182755101,5302.86474489794,27752.5844166667,37114.8519268707,64867.9489090136,-1957.72396258505,-8655.89673639458,-10613.7850093538,4214.65752465987,-6398.43915051008,-27659.3594608842,-5573.41154166669,-33231.725560374,13399.1621207484,-19833.4707933674,"March",2012-03-01,-7167.86514795948
2012,-60548.292172619,-7919.3600255102,-68467.5715340137,-27172.5312193877,-95641.1960595237,-15268.4901760204,8479.38501105444,-6789.09008248286,8135.42928656464,1345.94989625842,10474.8276887754,5655.33887585037,16129.2957984692,-2839.5338435375,13290.8139141156,"April",2012-04-01,-65341.9546598638
2012,98114.7827806121,15401.4790178571,113515.789866497,25025.3809285714,138542.4695,34257.8883809524,-4215.85684778915,30042.3301088434,-13526.0138681973,16516.4886445579,8916.28460034022,-1995.08118877554,6921.58562755114,-3685.03858673461,3235.64084013613,"May",2012-05-01,141288.955761905
2012,-118984.975560374,-23376.3000365646,-142360.767441327,-28221.711340136,-170583.498184524,-46852.8095280613,-1376.32657142853,-48229.6562542516,11994.7044268708,-36235.1687763605,-17585.3476215987,-2982.16961819726,-20567.3333988096,5689.17264115637,-14877.5737840135,"June",2012-06-01,-183423.132710034
2012,119516.946719388,28756.1855654761,148272.829595238,34740.7539719388,183013.84394983,50275.6550246599,5780.52140476187,56056.7219319727,-5224.69273469386,50832.5280331631,11435.7275833333,6659.05774234693,18094.2897755103,-4989.2355484693,13104.7440416664,"July",2012-07-01,181228.329327381
2012,-106669.627086735,-29065.6481369047,-135735.185012755,-38786.1289795919,-174520.590606293,-47340.2694685375,-8006.30208673469,-55347.0934370748,-3182.92425765315,-58530.8202636052,-50.8091675170158,-8086.10414200681,-8136.62671513621,3513.42948044209,-4622.97096598598,"August",2012-08-01,-154060.705722789
2012,85122.5044515307,23219.1947236394,108341.701194728,32624.0795544218,140964.304741497,40228.7739557824,8519.1867916667,48748.5852967687,8721.97693282325,57471.4090280609,-1412.30644982989,8307.78868962587,6895.88260629266,-1823.48879931964,5072.07281462538,"September",2012-09-01,123938.971957483
2012,-56614.7754549321,-14398.673177721,-71013.4550603741,-17201.4782508504,-88213.2824617347,-29386.3419651361,-8251.78133588441,-37638.9177261904,-8972.37421768716,-46611.787545918,-14345.095194728,-8699.78639115648,-23046.0223630953,-309.105371598738,-23354.7146522104,"October",2012-10-01,-100346.212614796
2012,28162.2049234695,9004.20611819717,37166.4414234694,5160.72328486391,42325.8731003402,17385.1869107144,7576.33690986401,24962.3459753401,5397.62432568029,30359.8532329929,42234.8830612246,9119.14573809526,51355.5108392857,2822.98622363955,54178.1809829927,"November",2012-11-01,87782.2748954079
2012,-9911.31029166674,-10363.1081437074,-20274.5873511905,-8136.30716156455,-28410.1389124151,-8569.00515136061,-6003.06524404766,-14572.7074668367,-1702.88400170062,-16274.9092312923,-71634.5161130954,-8146.83040731294,-79782.7363690476,-5613.43770493203,-85396.074573979,"December",2012-12-01,-90114.8315561223
2013,6462.62691071435,14923.0940612244,21386.1432312926,23692.8956870747,45078.6565000001,5557.30003741503,2870.48467517008,8428.15323384345,598.804561224394,9026.01756547609,93777.6891624152,5086.92085969387,98865.8107661565,9210.87593707485,108076.594331632,"January",2013-01-01,105797.616110544
2013,-15634.946494898,-16182.2807108843,-31817.8573282314,-38109.6864022108,-69927.2504761904,-8960.57305782318,1499.38202976191,-7461.3495705781,-2383.55997789108,-9844.06843282313,-103355.052088436,-1226.19961649657,-104582.403006803,-14223.8005484694,-118805.696155612,"February",2013-02-01,-127950.571641156
2013,31403.5732755102,11064.7077448979,42468.8494166667,40012.1129268707,82480.5169090135,18170.921037415,-5357.03573639457,12813.9099906461,6314.44852465985,19127.8498494899,98312.6775391159,-1060.30654166671,97253.5064396262,20426.8541207483,117679.190206632,"March",2013-03-01,147887.17185204
2013,-45944.8521726191,-2144.86402551015,-48089.9335340136,-30115.1432193877,-78204.3460595236,-30117.3921760204,6341.65701105443,-23775.6210824829,-12700.3257134354,-36475.8971037417,-80568.6773112247,220.011875850401,-80349.6142015311,-27032.5888435375,-107380.479085884,"April",2013-04-01,-156630.921659863
2013,55237.5487806122,-4673.1549821429,50564.2728664966,19744.4569285713,70307.7434999997,40015.1753809524,-3046.86684778911,36967.9791088434,22860.7761318028,59829.3026445581,55088.9876003403,3429.86981122443,58519.4476275515,33117.2404132654,91634.7258401358,"May",2013-05-01,150341.711761904
2013,-63819.3885603741,4995.00196343541,-58824.3054413265,-19677.427340136,-78500.6971845236,-45721.1755280612,-3555.98657142858,-49276.5812542516,-36291.2795731293,-85569.1327763608,-26082.2936215987,-8020.46461819723,-34102.9903988099,-37110.7923588437,-71211.9107840135,"June",2013-06-01,-135622.857710034
2013,78515.4827193877,425.867565476162,78941.7385952381,29827.6119719388,108768.53394983,49559.4870246598,10258.0014047619,59816.7689319727,48548.8982653061,108367.595033163,-5472.61441666667,11289.2007423469,5816.58477551058,36982.7654515307,42797.8420416666,"July",2013-07-01,122602.355327381
2013,-97005.7150867346,-7050.20213690475,-104056.839012755,-40525.1479795918,-144581.560606293,-53804.1564685374,-13928.1060867347,-67731.6294370747,-53564.313257653,-121298.176263606,37386.552832483,-12040.9181420068,25345.7782848636,-32037.2115195579,-6690.46896598642,"August",2013-08-01,-113423.318722789
2013,106631.474451531,10498.0577236395,117130.535194728,41283.8795544217,158414.423741497,55658.3589557823,13712.9487916667,69370.9292967686,48038.5299328231,117411.540028061,-59394.63144983,10919.6136896258,-48475.3333937072,23976.2602006804,-24499.448185374,"September",2013-09-01,102895.201957483
2013,-96599.774454932,-8912.18717772108,-105512.386060374,-27727.8232508502,-133240.648461735,-49856.4559651361,-10809.3513358844,-60665.6547261904,-33248.749217687,-93916.0455459184,57370.0468052722,-9456.88039115641,47913.7536369044,-15516.1813715987,32397.4113477889,"October",2013-10-01,-89086.1836147957
2013,70505.8689234695,4121.84611819725,74627.2634234693,5710.75828486376,80338.8511003402,36521.1769107144,7004.71490986399,43525.7229753401,14335.7863256802,57862.7692329932,-28353.0439387755,8269.54273809518,-20084.374160714,8462.40622363953,-11621.3470170065,"November",2013-11-01,78674.0018954077
2013,-44675.0662916668,-889.45914370742,-45563.5523511904,10291.3468384356,-35273.306912415,-23157.7671513606,-3787.77724404763,-26945.0014668367,1400.70999829937,-25545.5472312925,-13097.2031130953,-6638.19940731286,-19734.4153690479,-3735.02970493205,-23470.4355739799,"December",2013-12-01,-80930.0365561218
2014,35483.8279107144,2664.4170612244,38147.4692312925,-8125.73331292537,30022.9265000001,18326.190037415,1725.13667517006,20050.1332338434,-7802.32943877551,12249.5265654763,46639.2261624151,3888.82285969383,50527.1937661568,2660.11093707489,53188.5543316329,"January",2014-01-01,100449.244110543
2014,-50914.908494898,-8133.64971088425,-59048.5393282313,-11751.0394022107,-70800.6514761906,-26372.3180578232,-187.56297023808,-26558.0505705781,3259.70502210879,-23300.7684328232,-61047.5160884356,-581.532616496573,-61628.409006803,-6767.07554846944,-68396.9361556125,"February",2014-02-01,-138334.742641155
2014,87663.7312755103,12990.3307448979,100654.927416667,37571.6259268707,138227.276909014,46498.519037415,-1570.68773639457,44925.6999906461,8675.20952465995,53603.8188494898,57277.2315391159,-1955.40154166667,55321.2614396261,15322.7661207484,70645.6952066329,"March",2014-03-01,191439.48185204
2014,-126276.436172619,-14348.5940255101,-140626.510534014,-54656.1472193877,-195282.852059524,-70508.1781760204,2977.37601105443,-67528.8400824828,-20705.6177134355,-88237.2671037415,-42619.8203112248,2866.28187585035,-39752.9022015308,-23196.9668435375,-62951.6760858847,"April",2014-04-01,-239404.434659863
2014,135156.683780612,13137.1330178571,148295.397866497,53118.2889285714,201413.4285,82335.4303809523,-2598.81284778914,79735.2101088434,24029.8441318028,103767.085644558,24735.0346003404,-2280.84918877554,22453.6296275512,22427.3004132654,44882.5868401364,"May",2014-05-01,242227.148761904
2014,-96817.7455603741,-13020.2360365645,-109839.111441327,-34170.880340136,-144009.683184524,-69323.2475280612,96.4824285714544,-69226.1182542516,-13418.1295731293,-82645.0367763603,-8346.29662159887,1024.53638180278,-7321.69539880971,-8179.64735884355,-15502.4957840139,"June",2014-06-01,-174487.289710033
2014,32955.5567193877,17013.4885654761,49969.3905952381,11798.5469719388,61768.0329498299,37809.5230246598,3064.67640476189,40874.3259319728,-6593.1537346938,34280.671033163,-4931.60541666646,-192.15125765314,-5123.02022448967,-15274.8555484694,-20397.4049583332,"July",2014-07-01,65833.4743273802
2014,11324.6239132654,-24053.9131369047,-12728.889012755,-2378.20097959183,-15107.7536062925,-10152.6534685373,-5012.7810867347,-15166.1544370748,23016.3187423469,7851.56073639485,14013.5598324829,602.527857993277,14614.6812848639,35869.6884804423,50484.5310340136,"August",2014-08-01,15185.5302772116
2014,-13860.0145484695,28720.3407236394,14859.4911947278,8325.73155442176,23186.2987414967,1704.13295578226,5035.9287916667,6741.0592967687,-25717.0070671768,-18977.607971939,-16735.6754498299,-2113.67731037422,-18847.7993937076,-43299.9217993198,-62148.3131853743,"September",2014-09-01,-28891.5570425179
2014,-6116.43945493192,-26269.421177721,-32384.9100603741,-17150.5002508503,-49536.6294617348,-6987.40396513603,-3854.9983358844,-10843.3817261905,16297.4387823128,5455.47245408182,11413.3898052722,3533.76360884359,14945.970636905,36848.6746284014,51795.3723477893,"October",2014-10-01,-1690.45361479499
2014,18293.6279234694,18385.3131181972,36678.0074234694,19560.2862848639,56239.4091003403,11482.5659107143,2840.56090986398,14323.9599753401,-3384.20867431962,10938.7122329931,979.395061224472,-3600.0492619048,-2620.02116071464,-22755.5877763606,-25376.153017007,"November",2014-11-01,30755.5888954073
2014,-13451.7382916667,-11357.3011437074,-24808.0683511905,-20263.3931615645,-45072.2769124151,-8450.19915136057,-2832.73524404763,-11283.6374668367,-7998.07100170081,-19280.8842312925,-16498.8891130954,2211.3235926871,-14287.7883690472,6429.07229506805,-7858.58657397945,"December",2014-12-01,-38400.8265561218
2015,1398.4259107143,8682.13706122445,10079.5002312926,27133.2756870748,37213.1865000001,567.523037414992,3444.46567517005,4012.57823384352,18551.5225612246,22563.3785654761,30090.0971624153,-581.74314030614,29508.3687661561,9785.61793707481,39294.3793316325,"January",2015-01-01,32056.0461105439
2015,4519.32550510202,-8594.80571088436,-4074.51432823135,-38931.4294022109,-43005.9494761906,5641.01394217686,-3608.12697023806,2032.41742942181,-28962.2019778913,-26929.3214328231,-37977.1980884358,66.243383503412,-37910.8220068024,-23402.7375484694,-61314.5051556122,"February",2015-02-01,-27816.8586411564
2015,7199.69627551021,8303.446744898,15502.7314166667,48976.7089268708,64479.0739090136,-1981.97896258504,2842.03626360541,860.499990646203,37354.7455246599,38215.2928494897,37559.230539116,-876.328541666677,36682.5414396257,31242.8591207483,67926.8592066325,"March",2015-03-01,42776.9478520409
2015,-40898.607172619,-7431.66802551025,-48330.8085340137,-54105.2122193878,-102435.303059524,-16556.7341760204,-1914.61798894555,-18471.9520824829,-42240.1367134354,-60712.5981037414,-25850.3283112248,1976.39387585036,-23873.2862015307,-32512.2758435375,-56387.3580858842,"April",2015-04-01,-83305.6696598641
2015,82095.6197806122,6816.94001785718,88913.9558664966,53717.4169285714,142630.3875,42403.8053809524,2161.90415221086,44566.5231088435,43544.5961318027,88111.5886445577,1059.01960034035,-2178.50518877554,-1120.3153724487,28717.6794132654,27599.1868401358,"May",2015-05-01,125558.444761905
2015,-99309.6805603741,-5724.14203656464,-105035.513441327,-43586.107340136,-148620.585184524,-55962.1375280612,-4002.11757142855,-59965.0922542516,-39727.3285731292,-99692.1977763604,32750.9603784012,1303.32138180276,34055.06060119,-19842.7653588436,14210.7362159867,"June",2015-06-01,-122520.857710034
2015,71071.1907193877,2270.37456547618,73342.898595238,19239.9779719387,92582.0599498299,43361.3500246598,6303.79840476189,49665.7279319727,27949.8302653061,77614.3400331632,-63212.0584166665,-205.087257653098,-63417.6962244893,4567.08745153068,-58849.4129583336,"July",2015-07-01,51220.482327381
2015,-12172.5960867346,3292.76386309524,-8880.43201275503,13621.5350204082,4741.53039370746,-12840.0434685374,-7382.59908673469,-20222.7904370748,-9234.04525765306,-29454.9092636054,75514.5098324829,-310.649142006776,75204.1702848635,14427.0314804421,89630.2940340138,"August",2015-08-01,50501.870277211
2015,-36445.0815484694,-8208.79027636054,-44654.0798052721,-40148.8314455783,-84802.9152585033,-12479.3240442177,6284.33779166668,-6195.29870323133,-9629.62706717679,-15826.9159719388,-65615.2234498298,330.611689625833,-65284.7743937073,-29142.6447993196,-94426.7021853743,"September",2015-09-01,-114539.629042517
2015,47116.3285450681,10510.6088222789,57627.8529396258,49525.0417491498,107152.532538265,18108.5510348639,-3064.46633588439,15044.7852738095,21379.8607823128,36426.1634540817,45998.540805272,-484.927391156451,45513.7176369049,32304.1886284013,77817.3153477891,"October",2015-10-01,111223.420385205
2015,-27486.5020765307,-10527.7318818027,-38015.6085765306,-41843.5187151362,-79858.5718996596,-9278.81408928569,-1600.077090136,-10879.8500246598,-23735.4706743196,-34616.2187670069,-33581.9509387754,923.94773809523,-32658.0841607145,-23169.9827763604,-55827.5000170067,"November",2015-11-01,-70347.267104593
2015,3093.56770833346,9670.59885629254,12765.5806488095,24479.9668384356,37245.0940875847,-315.085151360571,6640.95575595233,6326.96153316321,19319.7349982992,25647.1707687076,33456.5058869046,-919.313407312919,32537.2436309526,7356.9672950679,39893.5284260203,"December",2015-12-01,36234.9884438787
2016,8891.02991071415,-9328.38393877555,-438.350768707389,-7850.72331292539,-8288.93949999974,2829.42803741498,-10511.1243248299,-7682.82176615644,-12712.8504387754,-20396.0664345238,-36890.4748375849,-192.591140306133,-37083.0632338437,7183.25393707497,-29898.9656683673,"January",2016-01-01,-25170.0168894568
2016,-2951.37349489782,10370.1482891157,7419.15667176859,2256.86459778928,9676.11652380935,2743.23294217687,11729.8310297619,14474.0914294218,8680.29102210871,23155.0305671768,33331.0789115645,1869.68438350342,35200.6899931973,-14049.8165484695,21150.0038443877,"February",2016-02-01,33122.9383588444
2016,-23421.4297244899,-13090.4022551021,-36511.8265833332,-12905.6640731293,-49417.5480909863,-15938.851962585,-10383.6537363945,-26323.2320093538,-11165.86047534,-37490.1971505101,-22773.6174608843,-2817.31154166669,-25590.8065603741,10898.6731207484,-14691.4567933674,"March",2016-03-01,-62133.8991479599
2016,63809.554827381,16244.5619744898,80054.1564659862,34006.5817806123,114060.685940476,33058.8488239796,8066.50701105441,41125.6159175171,20026.8312865645,61153.9718962584,14102.3076887755,2293.65187585036,16395.8687984693,-862.929843537514,15532.5849141158,"April",2016-04-01,110970.711340137
2016,-89268.0662193878,-14967.3919821429,-104235.788133503,-47253.7110714286,-151489.5385,-41095.9776190476,-5134.21984778911,-46230.0438911566,-27417.1068681972,-73648.795355442,-9891.47039965996,-204.012188775519,-10095.5313724488,-8464.21958673462,-18559.7221598642,"May",2016-05-01,-140255.514238096
2016,62095.4084396259,3750.41996343543,65846.4025586734,34209.7096598639,100056.366815476,23394.6594719388,-239.188571428568,23155.2487457484,22136.1384268707,45292.7332236393,80.1023784014824,-3377.11961819729,-3296.80939880981,10227.2536411564,6930.74421598672,"June",2016-06-01,85570.170289966
2016,21647.0107193877,15027.1435654761,36673.4765952381,2922.89197193878,39596.1109498299,21154.6640246598,8490.67540476189,29645.1689319727,-1932.53073469387,27711.8280331634,22413.8305833332,7648.06674234697,30061.6977755106,-4195.45954846933,25865.5100416663,"July",2016-07-01,65215.5053273812
2016,-115283.005086735,-30138.9021369047,-145421.268012755,-39601.9379795918,-185023.272606293,-69647.7484685374,-16054.7460867347,-85701.7294370748,-21578.9152576531,-107280.182263606,-47091.6751675169,-10723.7431420068,-57815.4597151363,-3517.26351955788,-61331.4849659861,"August",2016-08-01,-232022.428722789
2016,162345.786451531,32950.7087236393,195296.134194728,54382.7005544217,249679.271741497,93815.1679557823,18541.0257916667,112355.103296769,34394.2689328232,146748.765028061,56694.65755017,11040.6686896259,67735.5926062925,7284.59420068033,75018.5918146257,"September",2016-09-01,312855.611957483
2016,-146945.951454932,-26241.501177721,-173187.666060374,-50032.4542508503,-223220.625461735,-84846.2769651361,-15430.2773358843,-100275.64472619,-34211.0812176871,-134485.646545918,-48356.0891947278,-8882.18339115648,-57238.3893630949,-7583.67937159868,-64820.5246522108,"October",2016-10-01,-280148.317614796
2016,96246.1129234694,18963.7221181971,115210.712423469,44852.5402848638,160063.44510034,56047.0989107143,9889.97190986393,65936.6719753401,29810.8683256803,95746.1252329933,35157.5630612245,5802.79673809524,40959.9278392852,9272.03522363948,50230.8559829931,"November",2016-11-01,187450.774895408
2016,-46594.4902916667,-15171.7291437074,-61767.4783511904,-48626.0991615645,-110393.250912415,-26585.9251513606,-4686.1512440476,-31272.2174668367,-28665.3460017007,-59936.1772312926,-29409.9721130953,-2845.01740731292,-32254.0033690472,-15239.025704932,-47492.4465739793,"December",2016-12-01,-102590.387556122
2017,17979.6769107143,11287.0440612244,29267.8472312925,52895.8206870748,82162.8685000001,7755.85703741499,37.3976751700359,7793.82123384355,29061.4105612246,36854.0705654762,32995.322162415,48.3858596938614,33042.5657661561,22790.9209370748,55833.2413316323,"January",2017-01-01,58730.8561105438
2017,-11170.2484948979,-3741.87271088432,-14912.6833282313,-44557.2624022109,-59468.9514761904,-567.246057823113,4477.08202976194,3909.01742942176,-24490.6119778912,-20580.6744328232,-43156.5840884354,2531.18638350343,-40624.5370068025,-25941.8405484695,-66566.2441556119,"February",2017-02-01,-54894.078641156
2017,16634.4452755101,-3800.49025510203,12833.8494166667,24911.2849268707,37744.3629090134,238.90203741492,-7535.50673639458,-7295.82300935372,13117.0935246599,5820.67084948985,58003.0575391157,-4288.92054166672,53713.7224396257,20701.7061207484,74415.3012066324,"March",2017-03-01,74876.4048520404
2017,-28026.518172619,2639.61797448975,-25386.3465340136,-11812.5052193877,-37198.6830595236,-3313.89917602034,6535.46801105443,3221.16691751696,-1479.35571343546,1741.95189625844,-73787.9023112246,4579.22787585041,-69208.5882015306,-8905.73484353761,-78114.1940858843,"April",2017-04-01,-105128.319659864
2017,51464.1117806122,12065.3930178572,63528.7918664966,22199.9249285714,85729.3144999998,12814.9153809523,-44.4858477891248,12770.2981088436,-829.335868197194,11941.2226445579,85389.3616003403,-2981.95018877559,82407.4506275511,-2549.39758673449,79857.938840136,"May",2017-05-01,149668.388761905
2017,-93403.1895603741,-34506.5430365646,-127908.984441327,-52788.635340136,-180698.860184524,-33017.6425280611,-10311.9565714286,-43329.1062542518,-9870.14057312934,-53199.5947763606,-92992.5506215989,-685.854618197214,-93678.4723988098,7094.62464115628,-86583.7567840136,"June",2017-06-01,-219413.382710034
2017,134925.814719388,50816.6515654762,185741.701595238,80228.0599719387,265971.29694983,56179.8900246597,20251.4604047619,76430.8279319728,27499.9942653062,103930.957033163,100976.347583334,5819.61174234689,106796.122775511,-3561.87154846925,103234.172041667,"July",2017-07-01,292082.052327381
2017,-136148.357086735,-50781.2761369047,-186928.992012755,-83523.2219795918,-270453.634606293,-62332.3044685373,-25674.2800867347,-88006.2504370748,-41874.1252576532,-129880.242263605,-107937.031167517,-10856.9161420068,-118794.352715136,-4454.94551955793,-123249.191965986,"August",2017-08-01,-306417.692722789
2017,81333.4204515306,36675.9957236394,118009.174194728,63596.7585544217,181606.952741497,40674.0319557822,25373.5837916666,66047.4722967687,47409.6019328233,113456.776028061,105018.28055017,14278.1026896258,119297.077606293,13136.4912006803,132433.414814626,"September",2017-09-01,227025.732957483
2017,-5158.06145493201,-18875.653177721,-24034.0160603742,-37283.9392508503,-61318.5144617349,-5212.23596513599,-20672.2403358843,-25884.4017261904,-44812.4892176872,-70696.4635459183,-85940.989194728,-15355.1163911565,-101296.925363095,-20553.3413715987,-121850.141652211,"October",2017-10-01,-96311.286614796
2017,-42298.9400765306,5304.85811819723,-36993.4225765306,18738.4732848639,-18254.7348996596,-19805.4410892857,13078.9179098639,-6726.62502465992,36771.2933256804,30044.0572329932,52917.3230612246,13719.9517380952,66637.9208392855,25597.1682236395,92235.1369829934,"November",2017-11-01,-9187.05810459181
2017,45464.7957083333,2615.85085629258,48080.0136488095,-12575.5281615645,35504.4710875849,25279.9618486395,-3414.38524404763,21865.6675331633,-26298.3280017008,-4431.9012312926,-12809.7761130954,-9175.50440731293,-21985.5043690473,-28122.003704932,-50107.7725739799,"December",2017-12-01,57934.9814438776
2018,-23741.4230892857,-6735.7789387756,-30476.8787687075,17933.4636870748,-12543.5535,-19783.058962585,-6974.06032482991,-26757.0367661565,18049.4395612246,-8708.31843452369,-25503.2068375848,2652.22985969388,-22851.2492338439,30224.6279370749,7373.71733163297,"January",2018-01-01,-69027.6888894559
2018,-5864.69149489797,8371.59328911575,2506.88767176869,-30987.6904022109,-28480.4354761904,11195.6369421768,15372.3010297619,26567.5464294218,-16580.9849778912,9987.07656717676,49190.5749115643,3312.0623835034,52503.2889931976,-34524.6125484694,17978.4448443874,"February",2018-02-01,54521.5203588439
2018,44489.2232755102,-7884.23225510214,36604.9644166667,44699.7799268707,81304.0479090135,2941.290037415,-18829.3177363946,-15887.3770093538,22304.16852466,6416.49084948988,-44702.326460884,-5971.64154166667,-50674.7465603744,40643.3421207484,-10031.298793367,"March",2018-03-01,2728.18685204022
